geometry
POINT (-84.356322 30.424539001)
POINT (-81.696611111 28.016000001)
POINT (-111.77754 40.32087)
POINT (-115.2615 49.229)
POINT (-122.637782 38.948472)
POINT (-81.6695 27.996666667)
POINT (-111.79133 40.15773)
POINT (-111.82993 40.26828)
POINT (-81.367194 28.539610988)
POINT (-90.78685556 46.85408889)
POINT (-115.2581 49.1507)
POINT (-76.96748333 38.88951667)
POINT (-82.77286 27.880050001)
POINT (-111.80282 40.29569)
POINT (-111.73131 40.18857)
POINT (-81.373077 28.499679)
POINT (-82.78505 27.854270001)
POINT (-81.386365 28.50823)
POINT (-81.659805556 27.996194445)
POINT (-84.405833 30.391667001)
POINT (-111.77729 40.16916)
POINT (-124.624 47.8975)
POINT (-84.342313195 30.40690949)
POINT (-111.77754 40.32087)
POINT (-81.372389 28.554305988)
POINT (-87.90479 43.02777)
POINT (-81.3645 28.540999988)
POINT (-81.337 28.536888988)
POINT (-115.2615 49.229)
POINT (-121.805866 42.23875529)
POINT (-81.743 28.068027779)
POINT (-122.673839 39.0094)
POINT (-81.3365 28.540499988)
POINT (-111.87133 40.34217)
POINT (-84.359167 30.422222001)
POINT (-115.2615 49.229)
POINT (-111.87133 40.34217)
POINT (-81.380625 28.487949)
POINT (-121.805866 42.23875529)
POINT (-111.87438 40.06024)
POINT (-111.87161 40.16968)
POINT (-84.336111 30.405833001)
POINT (-82.50249 28.316770001)
POINT (-111.79133 40.15773)
POINT (-81.696611111 28.016000001)
POINT (-122.6712 38.99986)
POINT (-121.805866 42.23875529)
POINT (-111.76465 40.23717)
POINT (-122.689819 38.980977)
POINT (-84.401389 30.392778001)
POINT (-86.47025 30.54125)
POINT (-86.47025 30.54125)
POINT (-86.47025 30.54125)
POINT (-86.47025 30.54125)
POINT (-86.47025 30.54125)
POINT (-86.1419499 30.3267999)
POINT (-86.1440666 30.3285332)
POINT (-86.1440666 30.3285332)
POINT (-86.146360547 30.32816577)
POINT (-86.146360547 30.32816577)
POINT (-86.1419499 30.3267999)
POINT (-72.8869 44.9592)
POINT (-86.1860499 30.3346999)
POINT (-95.389 34.657)
POINT (-95.454 34.656)
POINT (-95.335 34.679)
POINT (-72.8869 44.9592)
POINT (-81.984566 29.567782001)
POINT (-81.581147 28.503073)
POINT (-81.867607 29.651333001)
POINT (-86.1860499 30.3346999)
POINT (-95.454 34.656)
POINT (-72.8755 44.9739)
POINT (-86.183050683 30.336703553)
POINT (-81.334822 28.694796)
POINT (-80.036219 32.972221)
POINT (-81.3375885 34.2684205)
POINT (-72.8755 44.9739)
POINT (-88.974442 45.488968)
POINT (-81.85486 29.602460001)
POINT (-86.1836833 30.3350333)
POINT (-81.99711 29.70267)
POINT (-95.335 34.679)
POINT (-81.6436111 28.5105556)
POINT (-95.389 34.657)
POINT (-82.25905 27.955030001)
POINT (-81.951756708 29.79559444)
POINT (-86.183050683 30.336703553)
POINT (-86.1836833 30.3350333)
POINT (-81.339473 28.695082)
POINT (-87.864006 43.009175)
POINT (-84.183766749 30.442012603)
POINT (-85.37217 42.37481)
POINT (-87.881667 43.034333)
POINT (-94.678322 30.707656)
POINT (-87.887139 43.0145)
POINT (-87.888833 43.026167)
POINT (-87.864 43.009167)
POINT (-87.877833 43.008333)
POINT (-87.877839 43.008341)
POINT (-87.888833 43.026167)
POINT (-87.894 43.0235)
POINT (-87.885333 43.002333)
POINT (-87.877839 43.017008)
POINT (-122.6 48.44)
POINT (-87.881667 43.034333)
POINT (-122.61 48.43)
POINT (-87.889972 43.03775)
POINT (-87.882506 43.026203)
POINT (-87.870833 43.056167)
POINT (-87.889972 43.03775)
POINT (-87.8825 43.026194)
POINT (-87.863422 43.027286)
POINT (-81.697184 28.817566001)
POINT (-87.885339 43.002341)
POINT (-82.67605 27.907500001)
POINT (-87.881667 43.034333)
POINT (-87.887145 43.014508)
POINT (-81.628418 28.353338)
POINT (-87.870839 43.056175)
POINT (-87.88 43.017)
POINT (-82.747852 27.798103987)
POINT (-87.867533 43.044591)
POINT (-87.864006 43.009175)
POINT (-87.88 43.017)
POINT (-87.867533 43.044591)
POINT (-81.406667 28.440278)
POINT (-84.180556 30.437778001)
POINT (-74.489591 41.113524)
POINT (-87.877839 43.017008)
POINT (-87.867528 43.044583)
POINT (-87.885339 43.002341)
POINT (-81.844607 28.597563001)
POINT (-87.887145 43.014508)
POINT (-87.881339 43.044341)
POINT (-85.7491 42.60502)
POINT (-87.894006 43.023508)
POINT (-74.47892 41.128942)
POINT (-87.882506 43.026203)
POINT (-85.7491 42.60502)
POINT (-85.37217 42.37481)
POINT (-87.863422 43.027286)
POINT (-87.895861 43.0255)
POINT (-87.895861 43.0255)
POINT (-87.875 42.993833)
POINT (-85.7491 42.60502)
POINT (-111.2990833 42.12075)
POINT (-87.881339 43.044341)
POINT (-87.877833 43.008333)
POINT (-111.2990833 42.12075)
POINT (-111.2990833 42.12075)
POINT (-111.2990833 42.12075)
POINT (-87.888833 43.026167)
POINT (-111.2990833 42.12075)
POINT (-81.497279 28.396228)
POINT (-94.67475 30.708583)
POINT (-87.895861 43.0255)
POINT (-81.479462 28.398472)
POINT (-84.186944 30.440000001)
POINT (-85.37217 42.37481)
POINT (-87.877839 43.017008)
POINT (-81.760754 28.561555001)
POINT (-85.37217 42.37481)
POINT (-87.881333 43.044333)
POINT (-85.7491 42.60502)
POINT (-87.875 42.993833)
POINT (-85.7491 42.60502)
POINT (-85.37217 42.37481)
POINT (-81.495745 28.367745)
POINT (-85.7491 42.60502)
POINT (-74.481514 41.124446)
POINT (-87.894 43.0235)
POINT (-87.863422 43.027286)
POINT (-84.190790085 30.44301669)
POINT (-87.88 43.017)
POINT (-122.62 48.43)
POINT (-74.48475 41.119623)
POINT (-80.8817 34.6274)
POINT (-105.904439 35.8478)
POINT (-92.116 45.8999)
POINT (-83.2953 33.189)
POINT (-92.3267 45.7831)
POINT (-92.116 45.8999)
POINT (-105.904439 35.8478)
POINT (-74.794776 40.9062)
POINT (-105.904439 35.8478)
POINT (-83.2742 33.1968)
POINT (-80.8855 34.6591)
POINT (-83.2026 33.1428)
POINT (-105.904439 35.8478)
POINT (-92.2289 45.8198)
POINT (-89.276745 33.55419)
POINT (-92.2289 45.8198)
POINT (-74.796497 40.903843)
POINT (-105.904439 35.8478)
POINT (-82.33164 29.83971)
POINT (-92.116 45.8999)
POINT (-92.3267 45.7831)
POINT (-80.8817 34.6274)
POINT (-105.904439 35.8478)
POINT (-105.904439 35.8478)
POINT (-82.33164 29.83971)
POINT (-92.2289 45.8198)
POINT (-105.904439 35.8478)
POINT (-92.3007 45.5292)
POINT (-92.2289 45.8198)
POINT (-92.2289 45.8198)
POINT (-92.3007 45.5292)
POINT (-83.2953 33.189)
POINT (-92.3007 45.5292)
POINT (-105.904439 35.8478)
POINT (-105.904439 35.8478)
POINT (-105.904439 35.8478)
POINT (-105.904439 35.8478)
POINT (-92.2289 45.8198)
POINT (-105.904439 35.8478)
POINT (-92.2289 45.8198)
POINT (-82.897472 30.237306)
POINT (-88.93394444 34.04636111)
POINT (-105.904439 35.8478)
POINT (-92.3007 45.5292)
POINT (-87.805006 42.896675)
POINT (-87.745006 43.166675)
POINT (-87.846667 43.078333)
POINT (-95.7935 34.97774)
POINT (-87.882506 43.026203)
POINT (-85.5664 30.4598)
POINT (-81.838457501 28.860388962)
POINT (-87.895867 43.025508)
POINT (-95.7981 34.97465)
POINT (-87.745 42.896667)
POINT (-87.837667 42.8885)
POINT (-87.805 42.896667)
POINT (-87.837667 42.8885)
POINT (-86.05265 30.3007)
POINT (-95.7934 34.99023)
POINT (-87.863417 43.027278)
POINT (-84.312638 30.513750001)
POINT (-87.841672 42.966675)
POINT (-83.9501 34.3124)
POINT (-87.846667 43.078333)
POINT (-87.888833 43.026167)
POINT (-95.7934 34.99023)
POINT (-81.317273 28.75362)
POINT (-87.805 43.08)
POINT (-87.745006 42.899175)
POINT (-95.794 34.98459)
POINT (-87.745006 43.166675)
POINT (-87.863417 43.027278)
POINT (-81.095386111 28.934733334)
POINT (-95.794 34.98459)
POINT (-95.7858 34.98602)
POINT (-87.806672 42.966675)
POINT (-83.8427 34.355)
POINT (-87.882506 43.026203)
POINT (-87.863422 43.027286)
POINT (-95.7934 34.99023)
POINT (-87.895861 43.0255)
POINT (-95.794 34.98459)
POINT (-87.888839 43.026175)
POINT (-81.345286 28.989761001)
POINT (-87.745006 42.899175)
POINT (-81.525994 28.489653)
POINT (-87.846672 43.078341)
POINT (-81.705463 28.883266001)
POINT (-81.329883 28.631704)
POINT (-87.805006 42.896675)
POINT (-95.794 34.98459)
POINT (-95.7981 34.97465)
POINT (-87.888839 43.026175)
POINT (-87.806667 42.966667)
POINT (-95.7934 34.99023)
POINT (-95.7934 34.99023)
POINT (-87.841672 42.966675)
POINT (-87.895861 43.0255)
POINT (-86.06245 30.2955666)
POINT (-95.7858 34.98602)
POINT (-87.701667 42.776667)
POINT (-87.701667 42.776667)
POINT (-87.701672 42.776675)
POINT (-82.69515344 27.97991925)
POINT (-74.532404 41.121719)
POINT (-75.580664 38.546463)
POINT (-81.75277 28.708330001)
POINT (-82.713297872 27.974896612)
POINT (-87.805006 43.080008)
POINT (-95.794 34.98459)
POINT (-86.05265 30.3007)
POINT (-84.32238 30.528880001)
POINT (-95.794 34.98459)
POINT (-95.794 34.98459)
POINT (-95.794 34.98459)
POINT (-87.841672 42.966675)
POINT (-85.7027 30.4531)
POINT (-81.5708333 28.517787)
POINT (-95.7858 34.98602)
POINT (-83.9507 34.2617)
POINT (-95.7858 34.98602)
POINT (-81.68183 28.868600001)
POINT (-95.7934 34.99023)
POINT (-121.0736 48.9986222)
POINT (-87.8825 43.026194)
POINT (-87.745006 42.899175)
POINT (-95.7858 34.98602)
POINT (-95.794 34.98459)
POINT (-75.553945 38.643104)
POINT (-87.837672 42.888508)
POINT (-86.06245 30.2955666)
POINT (-91.06688889 33.61125)
POINT (-87.745 42.896667)
POINT (-75.567278 38.55859)
POINT (-83.8802 34.322)
POINT (-86.0582 30.2956333)
POINT (-87.806672 42.966675)
POINT (-95.7934 34.99023)
POINT (-85.679492 30.550056)
POINT (-95.7935 34.97774)
POINT (-95.7885 34.97521)
POINT (-95.7934 34.99023)
POINT (-90.40375 31.86811111)
POINT (-95.794 34.98459)
POINT (-75.60543 38.64302)
POINT (-83.9501 34.3124)
POINT (-95.7934 34.99023)
POINT (-95.7885 34.97521)
POINT (-95.7934 34.99023)
POINT (-87.745 42.896667)
POINT (-81.561449 28.508471)
POINT (-87.745 43.166667)
POINT (-95.7885 34.97521)
POINT (-86.6180832 30.456615)
POINT (-86.0792666 30.3073833)
POINT (-86.0792666 30.3073833)
POINT (-86.0794832 30.3051333)
POINT (-86.0802332 30.3034333)
POINT (-86.0802332 30.3034333)
POINT (-86.6141166 30.45355)
POINT (-86.0794832 30.3051333)
POINT (-86.2619 30.3565)
POINT (-86.2644983 30.357)
POINT (-86.2635 30.3565)
POINT (-86.2603816 30.3574983)
POINT (-86.2619 30.3565)
POINT (-86.2644983 30.357)
POINT (-95.2993 34.63124)
POINT (-95.3005 34.63604)
POINT (-95.3002 34.63397)
POINT (-95.3002 34.63397)
POINT (-95.3002 34.63397)
POINT (-95.2993 34.63124)
POINT (-95.3002 34.63397)
POINT (-95.2993 34.63124)
POINT (-95.3005 34.63604)
POINT (-95.2993 34.63124)
POINT (-95.2993 34.63124)
POINT (-89.48675 31.08544444)
POINT (-88.286063 33.21906)
POINT (-88.307545 33.305334)
POINT (-86.0929666 30.3096833)
POINT (-85.938958333 30.617574711)
POINT (-81.03825 35.16666)
POINT (-88.307545 33.305334)
POINT (-88.286063 33.21906)
POINT (-88.307545 33.305334)
POINT (-86.1492666 30.3256332)
POINT (-88.286063 33.21906)
POINT (-86.0927833 30.3136166)
POINT (-88.307545 33.305334)
POINT (-86.0930499 30.3122166)
POINT (-88.307545 33.305334)
POINT (-86.0930499 30.3122166)
POINT (-86.0955499 30.3158316)
POINT (-88.307545 33.305334)
POINT (-88.307545 33.305334)
POINT (-85.1108 33.0783)
POINT (-89.054474 31.333431)
POINT (-88.286063 33.21906)
POINT (-72.8755 44.9739)
POINT (-111.16739 40.16662)
POINT (-72.8755 44.9739)
POINT (-82.808994 34.517005)
POINT (-72.8869 44.9592)
POINT (-89.717419 31.192338)
POINT (-86.0955499 30.3158316)
POINT (-88.307545 33.305334)
POINT (-111.16739 40.16662)
POINT (-88.65894444 34.296)
POINT (-88.286063 33.21906)
POINT (-88.286063 33.21906)
POINT (-86.0938833 30.314715)
POINT (-81.05824 35.15135)
POINT (-86.0929666 30.3096833)
POINT (-86.1492666 30.3256332)
POINT (-86.1535333 30.3268332)
POINT (-88.307545 33.305334)
POINT (-88.307545 33.305334)
POINT (-81.00323 35.29818)
POINT (-88.286063 33.21906)
POINT (-86.1511983 30.3270649)
POINT (-85.1834 32.9208)
POINT (-72.8869 44.9592)
POINT (-88.107807 32.80356)
POINT (-88.286063 33.21906)
POINT (-88.307545 33.305334)
POINT (-86.0927833 30.3136166)
POINT (-88.307545 33.305334)
POINT (-88.307545 33.305334)
POINT (-86.1535333 30.3268332)
POINT (-88.307545 33.305334)
POINT (-86.0938833 30.314715)
POINT (-85.1108 33.0783)
POINT (-86.1511983 30.3270649)
POINT (-88.286063 33.21906)
POINT (-88.7145 31.6435)
POINT (-88.286063 33.21906)
POINT (-88.286063 33.21906)
POINT (-111.16739 40.16662)
POINT (-88.286063 33.21906)
POINT (-86.2134 30.3458499)
POINT (-109.64097 40.94885)
POINT (-89.23969444 34.8185)
POINT (-123.708 48.0808)
POINT (-85.7945 34.1301)
POINT (-123.692 48.0753)
POINT (-89.33627778 34.732)
POINT (-104.638055 40.238055)
POINT (-97.09913 35.40191)
POINT (-104.638055 40.238055)
POINT (-123.722 48.081)
POINT (-84.28 34.8817)
POINT (-123.7 48.0761)
POINT (-123.723 48.0782)
POINT (-123.718 48.0765)
POINT (-123.692 48.0753)
POINT (-123.708 48.0792)
POINT (-123.708 48.0808)
POINT (-123.708 48.0792)
POINT (-123.7 48.0761)
POINT (-123.692 48.0753)
POINT (-109.53458 41.20496)
POINT (-123.692 48.0753)
POINT (-97.12416 35.40601)
POINT (-123.708 48.0792)
POINT (-123.692 48.0753)
POINT (-86.215565 30.3443499)
POINT (-123.722 48.081)
POINT (-123.708 48.0808)
POINT (-104.7523 39.95468)
POINT (-123.708 48.0792)
POINT (-92.7019 46.7269)
POINT (-104.638055 40.238055)
POINT (-123.7 48.0761)
POINT (-109.53458 41.20496)
POINT (-95.0644278 29.7785861)
POINT (-97.09913 35.40191)
POINT (-123.692 48.0753)
POINT (-104.7523 39.95468)
POINT (-97.13474 35.40483)
POINT (-123.723 48.0782)
POINT (-123.722 48.081)
POINT (-123.718 48.0765)
POINT (-95.0742028 29.76856667)
POINT (-87.960585 42.994954)
POINT (-123.692 48.0753)
POINT (-123.708 48.0792)
POINT (-104.638055 40.238055)
POINT (-123.722 48.081)
POINT (-123.7 48.0761)
POINT (-123.708 48.0808)
POINT (-123.708 48.0808)
POINT (-123.718 48.0765)
POINT (-123.7 48.0761)
POINT (-123.692 48.0753)
POINT (-109.44709 40.91718)
POINT (-109.53458 41.20496)
POINT (-81.47102 29.19596)
POINT (-83.0298 34.4842)
POINT (-82.6736 34.1278)
POINT (-123.692 48.0753)
POINT (-123.718 48.0765)
POINT (-97.09913 35.40191)
POINT (-123.708 48.0792)
POINT (-109.53458 41.20496)
POINT (-123.692 48.0753)
POINT (-81.9685 28.040694445)
POINT (-97.13474 35.40483)
POINT (-123.723 48.0782)
POINT (-74.295188 40.941934)
POINT (-123.692 48.0753)
POINT (-123.7 48.0761)
POINT (-123.708 48.0808)
POINT (-123.708 48.0808)
POINT (-97.09913 35.40191)
POINT (-123.7 48.0761)
POINT (-123.722 48.081)
POINT (-123.7 48.0761)
POINT (-123.718 48.0765)
POINT (-104.638055 40.238055)
POINT (-123.692 48.0753)
POINT (-123.7 48.0761)
POINT (-123.692 48.0753)
POINT (-123.692 48.0753)
POINT (-81.938777778 28.032694445)
POINT (-123.692 48.0753)
POINT (-104.7523 39.95468)
POINT (-123.7 48.0761)
POINT (-123.692 48.0753)
POINT (-123.718 48.0765)
POINT (-123.708 48.0792)
POINT (-87.90479 43.02777)
POINT (-92.7019 46.7269)
POINT (-123.722 48.081)
POINT (-97.12416 35.40601)
POINT (-123.692 48.0753)
POINT (-90.32794444 31.67888889)
POINT (-109.57459 40.9894)
POINT (-104.7523 39.95468)
POINT (-123.692 48.0753)
POINT (-104.7523 39.95468)
POINT (-109.44709 40.91718)
POINT (-123.708 48.0792)
POINT (-79.10027 35.70315)
POINT (-104.7523 39.95468)
POINT (-123.708 48.0792)
POINT (-123.718 48.0765)
POINT (-123.7 48.0761)
POINT (-104.638055 40.238055)
POINT (-86.2113833 30.3467666)
POINT (-86.2113833 30.3467666)
POINT (-90.13372222 31.05833333)
POINT (-123.708 48.0792)
POINT (-123.722 48.081)
POINT (-97.12416 35.40601)
POINT (-84.2731 34.8402)
POINT (-109.53959 41.15218)
POINT (-123.708 48.0792)
POINT (-104.638055 40.238055)
POINT (-123.692 48.0753)
POINT (-123.692 48.0753)
POINT (-97.13474 35.40483)
POINT (-123.7 48.0761)
POINT (-104.7523 39.95468)
POINT (-104.638055 40.238055)
POINT (-123.708 48.0792)
POINT (-123.7 48.0761)
POINT (-90.52875 31.17636111)
POINT (-123.708 48.0808)
POINT (-123.718 48.0765)
POINT (-104.638055 40.238055)
POINT (-123.718 48.0765)
POINT (-123.718 48.0765)
POINT (-123.708 48.0792)
POINT (-123.7 48.0761)
POINT (-123.722 48.081)
POINT (-97.13474 35.40483)
POINT (-97.13474 35.40483)
POINT (-123.7 48.0761)
POINT (-123.7 48.0761)
POINT (-97.12416 35.40601)
POINT (-109.53458 41.20496)
POINT (-104.7523 39.95468)
POINT (-123.708 48.0808)
POINT (-123.718 48.0765)
POINT (-109.53959 41.15218)
POINT (-123.692 48.0753)
POINT (-123.708 48.0808)
POINT (-123.692 48.0753)
POINT (-123.7 48.0761)
POINT (-97.09913 35.40191)
POINT (-104.7523 39.95468)
POINT (-81.977805556 28.047500001)
POINT (-123.7 48.0761)
POINT (-123.718 48.0765)
POINT (-123.718 48.0765)
POINT (-104.7523 39.95468)
POINT (-104.7523 39.95468)
POINT (-123.7 48.0761)
POINT (-123.708 48.0808)
POINT (-109.64097 40.94885)
POINT (-123.708 48.0792)
POINT (-123.708 48.0792)
POINT (-123.722 48.081)
POINT (-87.89384 43.0595)
POINT (-87.90479 43.02777)
POINT (-104.7523 39.95468)
POINT (-92.7019 46.7269)
POINT (-123.692 48.0753)
POINT (-74.72648 41.2693)
POINT (-123.7 48.0761)
POINT (-82.5942 34.0263)
POINT (-97.12416 35.40601)
POINT (-123.718 48.0765)
POINT (-123.708 48.0792)
POINT (-123.723 48.0782)
POINT (-123.708 48.0792)
POINT (-123.7 48.0761)
POINT (-123.722 48.081)
POINT (-104.7523 39.95468)
POINT (-123.718 48.0765)
POINT (-81.960111111 28.046555556)
POINT (-97.09913 35.40191)
POINT (-86.2134 30.3458499)
POINT (-109.6757 40.92496)
POINT (-123.692 48.0753)
POINT (-123.718 48.0765)
POINT (-74.72966 41.26544)
POINT (-104.7523 39.95468)
POINT (-81.952777778 28.037722223)
POINT (-79.895267 34.639144)
POINT (-123.708 48.0792)
POINT (-104.638055 40.238055)
POINT (-87.90479 43.02777)
POINT (-123.7 48.0761)
POINT (-97.12416 35.40601)
POINT (-82.80951 27.879800001)
POINT (-81.951861111 28.044055556)
POINT (-123.692 48.0753)
POINT (-123.708 48.0792)
POINT (-74.297073 40.938442)
POINT (-123.7 48.0761)
POINT (-88.95044444 34.79366667)
POINT (-123.708 48.0808)
POINT (-123.708 48.0792)
POINT (-123.7 48.0761)
POINT (-123.722 48.081)
POINT (-123.708 48.0792)
POINT (-82.278297 28.0604)
POINT (-123.718 48.0765)
POINT (-123.708 48.0792)
POINT (-123.7 48.0761)
POINT (-123.718 48.0765)
POINT (-87.937967 32.292368)
POINT (-81.212193 28.573319)
POINT (-88.133822 31.752905)
POINT (-109.55181 41.29607)
POINT (-81.322205 28.572611)
POINT (-109.53319 41.30663)
POINT (-81.264431 28.604643)
POINT (-81.264838 29.039287001)
POINT (-80.725666667 27.778416667)
POINT (-109.55181 41.29607)
POINT (-83.4178 34.7647)
POINT (-89.80883333 34.40672222)
POINT (-88.133822 31.752905)
POINT (-74.767291 40.931685)
POINT (-81.278969 28.602392)
POINT (-77.129467 39.115083)
POINT (-77.129933 39.119083)
POINT (-77.130667 39.125767)
POINT (-81.74225 28.099194445)
POINT (-77.129933 39.119083)
POINT (-83.5538 34.8352)
POINT (-81.728361111 28.098750001)
POINT (-81.650166667 28.109694445)
POINT (-81.300066 29.068786)
POINT (-75.290992 38.594322)
POINT (-77.130667 39.125767)
POINT (-74.770434 40.928053)
POINT (-81.269167 29.032500001)
POINT (-88.133822 31.752905)
POINT (-77.129467 39.115083)
POINT (-83.4558 34.7635)
POINT (-81.264169 29.046312001)
POINT (-88.133822 31.752905)
POINT (-88.133822 31.752905)
POINT (-121.03655 39.01835556)
POINT (-77.1294 39.1224)
POINT (-81.725138889 28.101944445)
POINT (-82.337314 28.646655001)
POINT (-80.724863889 27.81065)
POINT (-88.133822 31.752905)
POINT (-81.3542 28.576964)
POINT (-82.3268 28.8626)
POINT (-88.133822 31.752905)
POINT (-82.3611 28.525046)
POINT (-77.129467 39.115083)
POINT (-109.53319 41.30663)
POINT (-81.33321 28.5859)
POINT (-81.3138248 29.161381143)
POINT (-82.486 27.429833301)
POINT (-81.734277778 28.082472223)
POINT (-80.788761111 27.8101)
POINT (-87.174984 33.544802)
POINT (-88.133822 31.752905)
POINT (-81.37253 28.598486)
POINT (-109.53319 41.30663)
POINT (-77.129933 39.119083)
POINT (-80.870757 34.560391)
POINT (-74.769397 40.930143)
POINT (-86.09347 30.310990001)
POINT (-88.133822 31.752905)
POINT (-81.246729 28.606132)
POINT (-81.284629 29.051419)
POINT (-80.740980556 27.825172222)
POINT (-77.1294 39.1224)
POINT (-77.129467 39.115083)
POINT (-77.1294 39.1224)
POINT (-83.5401 34.7953)
POINT (-77.129467 39.115083)
POINT (-109.55181 41.29607)
POINT (-72.7676 44.3834)
POINT (-72.7676 44.3834)
POINT (-86.1934833 30.3377816)
POINT (-72.7501 44.4211)
POINT (-72.7501 44.4211)
POINT (-72.7676 44.3834)
POINT (-72.7575 44.3971)
POINT (-80.753555556 27.726572222)
POINT (-86.1963833 30.3396149)
POINT (-81.34139 28.6039)
POINT (-80.06567 33.32501)
POINT (-72.7676 44.3834)
POINT (-86.1908499 30.3368983)
POINT (-121.805866 42.23875529)
POINT (-81.251994444 29.026958334)
POINT (-80.660766667 27.685991667)
POINT (-72.7368 44.3833)
POINT (-72.7575 44.3971)
POINT (-84.0506 34.9115)
POINT (-80.008371 33.322915)
POINT (-81.902027778 27.978250001)
POINT (-81.91325 27.976444445)
POINT (-72.7676 44.3834)
POINT (-80.13817 33.32917)
POINT (-81.969333333 27.918916667)
POINT (-83.7886 34.9833)
POINT (-72.7676 44.3834)
POINT (-72.7676 44.3834)
POINT (-121.805866 42.23875529)
POINT (-81.411889 28.624559)
POINT (-81.33796 28.593119)
POINT (-83.7572 33.0338)
POINT (-81.389389 28.501305988)
POINT (-86.1934833 30.3377816)
POINT (-81.363194 28.529888988)
POINT (-72.7368 44.3833)
POINT (-72.7539 44.4172)
POINT (-72.7676 44.3834)
POINT (-81.96425 27.923861112)
POINT (-80.08153 33.36977)
POINT (-72.7575 44.3971)
POINT (-81.279038 28.628931)
POINT (-72.7676 44.3834)
POINT (-80.00067 33.37954)
POINT (-72.7676 44.3834)
POINT (-77.05914167 38.904075)
POINT (-98.55302 43.06528)
POINT (-81.38669399 28.507888988)
POINT (-72.7575 44.3971)
POINT (-86.1908499 30.3368983)
POINT (-81.360194 28.530110988)
POINT (-72.7676 44.3834)
POINT (-72.7368 44.3833)
POINT (-81.409056 28.616553)
POINT (-81.34388 28.587889)
POINT (-84.0922 34.9578)
POINT (-72.7676 44.3834)
POINT (-72.7676 44.3834)
POINT (-72.7676 44.3834)
POINT (-72.7676 44.3834)
POINT (-97.48072 42.84878)
POINT (-72.7575 44.3971)
POINT (-72.7575 44.3971)
POINT (-85.365018611 30.598786934)
POINT (-72.7575 44.3971)
POINT (-77.10120556 38.91901389)
POINT (-72.7368 44.3833)
POINT (-86.1963833 30.3396149)
POINT (-83.1608 33.3517)
POINT (-72.7575 44.3971)
POINT (-72.7676 44.3834)
POINT (-72.7575 44.3971)
POINT (-81.91175 27.980027779)
POINT (-81.371111 28.532999988)
POINT (-72.7676 44.3834)
POINT (-81.43244 28.627859)
POINT (-72.7575 44.3971)
POINT (-72.7575 44.3971)
POINT (-80.704545 27.795665001)
POINT (-72.7676 44.3834)
POINT (-72.7676 44.3834)
POINT (-83.2619 33.4436)
POINT (-72.7575 44.3971)
POINT (-72.7575 44.3971)
POINT (-85.694521 30.397236)
POINT (-83.1767 33.3947)
POINT (-81.086748 35.111649)
POINT (-72.7575 44.3971)
POINT (-80.10536 33.32374)
POINT (-72.7676 44.3834)
POINT (-72.7575 44.3971)
POINT (-72.7539 44.4172)
POINT (-72.7676 44.3834)
POINT (-83.8161 32.8346)
